project_geographic_district,project_building_identifier,project_school_name,project_type,project_description,project_phase_name,project_status_name,project_phase_actual_start_date,project_phase_planned_end_date,project_phase_actual_end_date,project_budget_amount,final_estimate_of_actual_costs_through_end_of_phase_amount,total_phase_actual_spending_amount,dsf_number_s,failure
16,K335,P.S. 335 - BROOKLYN,SCA CIP,PARTIAL ACESSIBILITY,Scope,Complete,11/01/2016,03/22/2017,02/27/2017,20312,18038.0,18038.0,DSF: 0000845614,False
16,K335,P.S. 335 - BROOKLYN,SCA CIP,PARTIAL ACESSIBILITY,Design,Complete,03/16/2017,08/30/2017,11/14/2017,74478,70834.0,29494.0,DSF: 0000845614,False
16,K455,BOYS & GIRLS HS - BROOKLYN,SCA CIP,REPLACE CHILLERS & COOLING TOWERS,Scope,Complete,09/14/2016,03/14/2017,12/21/2016,47788,28658.0,28658.0,DSF: 0000829074,False
16,K455,BOYS & GIRLS HS - BROOKLYN,SCA CIP,REPLACE CHILLERS & COOLING TOWERS,Design,Complete,06/07/2017,12/07/2017,11/22/2017,191152,116976.0,115272.0,DSF: 0000829074,False
17,K002,I.S. 2 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/14/2017,07/14/2017,10/17/2017,35000,34733.0,34733.0,DSF: 0000845124,False
17,K006,P.S. 6 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/15/2017,01/15/2018,07/13/2017,35000,34738.0,34738.0,DSF: 0000845118,False
17,K006,P.S. 6 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/15/2017,01/15/2018,07/13/2017,200000,198497.0,198497.0,DSF: 0000845121,False
17,K022,P.S. 705 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/19/2017,07/19/2017,09/21/2017,200000,198498.0,198498.0,DSF: 0000844363,False
17,K091,P.S. 91 - BROOKLYN,SCA CIP,STRUCTURAL DEFECTS,Scope,Complete,03/18/2015,08/20/2015,06/17/2016,5505,23873.0,20736.0,DSF: 0000824866,True
17,K091,P.S. 91 - BROOKLYN,SCA CIP,STRUCTURAL DEFECTS,Design,Complete,07/06/2016,12/07/2016,03/06/2017,20184,42819.0,38207.0,DSF: 0000824866,False
17,K091,P.S. 91 - BROOKLYN,SCA CIP,STRUCTURAL DEFECTS,Construction,Complete,05/03/2017,10/29/2017,10/04/2017,213765,228748.0,144524.0,DSF: 0000824866,False
17,K091,P.S. 91 - BROOKLYN,SCA CIP,STRUCTURAL DEFECTS,"CM, F&E",Complete,05/03/2017,10/29/2017,10/04/2017,49542,35742.0,35290.0,DSF: 0000824866,False
17,K138,P.S. 138 - BROOKLYN,SCA IEH,IEH PO18-RM 404,Construction,Complete,10/11/2017,IEH,10/12/2017,IEH,18374.0,6503.0,DSF: 0000048967,False
17,K138,P.S. 138 - BROOKLYN,SCA IEH,IEH PO18-RM 405,Construction,Complete,11/02/2017,IEH,11/04/2017,IEH,17258.0,6418.0,DSF: 0000049226,False
17,K138,P.S. 138 - BROOKLYN,SCA Furniture & Equi,FY17 RESO A MOBILE SCIENCE LAB,F&E,Complete,01/19/2017,F&E,10/05/2017,55000,55000.0,54664.0,DSF: 0000844335,False
17,K138,P.S. 138 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/26/2017,01/15/2018,07/19/2017,64000,63516.0,63516.0,DSF: 0000845075,False
17,K161,P.S. 161 - BROOKLYN,SCA CIP,FLOOD ELIMINATION,Scope,Complete,04/27/2015,09/10/2015,10/06/2015,32970,39670.0,39670.0,DSF: 0000803429,False
17,K161,P.S. 161 - BROOKLYN,SCA CIP,FLOOD ELIMINATION,Design,Complete,01/11/2016,06/10/2016,09/06/2016,131880,97965.0,74657.0,DSF: 0000803429,False
17,K161,P.S. 161 - BROOKLYN,SCA IEH,"IEH PO18-RMS 210,211,209,203,351,303,304,311",Construction,Complete,02/27/2017,IEH,07/11/2017,IEH,178771.0,11262.0,DSF: 0000045439,False
17,K167,P.S. 167 - BROOKLYN,SCA CIP,EXT MASONRY - WATER PENETRATION/PARAPETS/ROOFS,Scope,Complete,02/11/2015,06/26/2015,06/11/2015,151559,140135.0,138675.0,"DSF: 0000780227, 0000803544, 0000803545",False
17,K167,P.S. 167 - BROOKLYN,SCA CIP,EXT MASONRY - WATER PENETRATION/PARAPETS/ROOFS,Design,Complete,09/30/2015,03/07/2016,04/28/2016,606241,128583.0,128583.0,"DSF: 0000780227, 0000803544, 0000803545",False
17,K167,NEW BRIDGES,SCA IEH,"IEH PO18-4TH FL IN RMS 403,402,405,409,412 & 414",Construction,Complete,08/07/2017,IEH,08/28/2017,IEH,194320.0,17951.0,DSF: 0000047985,False
17,K167,NEW BRIDGES,SCA IEH,"IEH PO18-3RD FL IN RMS 304,306B,306C,308B,307,307A",Construction,Complete,11/28/2017,IEH,12/13/2017,IEH,15854.0,1354.0,DSF: 0000049525,False
29,Q052,P.S. 52 - QUEENS,RCT CIP,ELECTRICAL LIGHTING FIXTURES,"CM, F&E",Complete,02/09/2016,11/04/2016,11/04/2016,177525,62105.0,62105.0,DSF: 0000788417,False
29,Q052,P.S. 52 - QUEENS,SCA CIP,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,Scope,Complete,07/01/2015,01/04/2016,11/25/2015,27718,45702.0,42919.0,DSF: 0000821932,False
29,Q052,P.S. 52 - QUEENS,SCA CIP,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,Design,Complete,12/14/2015,06/13/2016,05/12/2016,101634,114815.0,114815.0,DSF: 0000821932,False
29,Q052,P.S. 52 - QUEENS,SCA CIP,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,Construction,Complete,07/14/2016,07/13/2017,07/13/2017,1076401,976737.0,876551.0,DSF: 0000821932,False
29,Q052,P.S. 52 - QUEENS,SCA CIP,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,"CM, F&E",Complete,07/14/2016,07/13/2017,07/13/2017,249466,140178.0,128800.0,DSF: 0000821932,False
29,Q059,I.S. 59 - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Scope,Complete,09/19/2017,01/23/2018,10/19/2017,11252,2453.0,2453.0,DSF: 0000867053,False
29,Q059,I.S. 59 - QUEENS,SCA IEH,"IEH PO18-2ND, 3RD & 4TH FLOORS",Construction,Complete,06/28/2017,IEH,07/08/2017,IEH,22429.0,2210.0,DSF: 0000047428,False
29,Q109,I.S. 109 - QUEENS,SCA CIP RESOA,FY15 RESO A SCIENCE LAB UPGRADES,Scope,Complete,01/26/2015,05/11/2015,04/14/2015,0,10007.0,3323.0,DSF: 0000800481,False
29,Q109,I.S. 109 - QUEENS,SCA CIP RESOA,FY15 RESO A SCIENCE LAB UPGRADES,Design,Complete,04/14/2015,09/14/2015,06/25/2015,33448,42830.0,34589.0,DSF: 0000800481,False
29,Q116,P.S. 116 - QUEENS,SCA CIP,EXT MASONRY/ROOFS/CONCRETE ROOF DECK/PARAPETS,Scope,Complete,10/15/2013,03/05/2014,05/20/2014,142560,142722.0,142722.0,"DSF: 0000766746, 0000789417, 0000789420, 0000800108",False
29,Q116,P.S. 116 - QUEENS,SCA CIP,EXT MASONRY/ROOFS/CONCRETE ROOF DECK/PARAPETS,Design,Complete,06/11/2014,11/12/2014,01/13/2015,563200,522277.0,492896.0,"DSF: 0000766746, 0000789417, 0000789420, 0000800108",False
29,Q116,P.S. 116 - QUEENS,SCA IEH,IEH PO18-ROOM 417,Construction,Complete,03/22/2017,IEH,11/08/2017,IEH,2182.0,1682.0,DSF: 0000045785,False
29,Q118,P.S. 118 - QUEENS,DOE - Lead Paint,LEAD PAINT ABATEMENT,,Complete,02/08/2017,DOEL,05/15/2017,DOEL,521.0,521.0,DSF:,False
29,Q118,P.S. 118 - QUEENS,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,Complete,07/01/2017,09/19/2017,09/19/2017,DOES,224378.0,224378.0,DSF: 0000812756,False
29,Q131,P.S. 131 - QUEENS,SCA Capacity,ADDITION,Scope,Complete,03/17/2017,09/07/2017,09/08/2017,1362869,786234.0,718812.0,DSF: 0000843904,False
29,Q131,P.S. 131 - QUEENS,SCA Capacity,EARLY DRYWELL PACKAGE,Scope,Complete,04/13/2017,04/13/2017,04/13/2017,44834,1366.0,1366.0,DSF: 0000843904,True
29,Q131,P.S. 131 - QUEENS,SCA Capacity,EARLY DRYWELL PACKAGE,Design,Complete,04/14/2017,06/16/2017,07/24/2017,143469,5462.0,5462.0,DSF: 0000843904,False
29,Q131,P.S. 131 - QUEENS,SCA CIP,ROOFS/EXT MASONRY/PARAPETS,Scope,Complete,11/12/2014,04/01/2015,02/20/2015,94509,23151.0,23151.0,"DSF: 0000812976, 0000812977, 0000812978",False
29,Q131,P.S. 131 - QUEENS,SCA CIP,ROOFS/EXT MASONRY/PARAPETS,Design,Complete,08/03/2015,01/06/2016,02/11/2016,371910,93274.0,93274.0,"DSF: 0000812976, 0000812977, 0000812978",False
29,Q131,P.S. 131 - QUEENS,SCA CIP,TCU REMOVAL,Scope,Complete,05/12/2017,05/15/2017,05/15/2017,6761,2824.0,2824.0,DSF: 0000843904,False
29,Q131,P.S. 131 - QUEENS,SCA CIP,TCU REMOVAL,Design,Complete,05/15/2017,10/16/2017,08/24/2017,24790,12708.0,12708.0,DSF: 0000843904,False
29,Q131,P.S. 131 - QUEENS,SCA IEH,IEH PO18-PRINCIPAL'S AND GENERAL OFFICES,Construction,Complete,12/30/2016,IEH,07/07/2017,IEH,51274.0,7857.0,DSF: 0000044767,False
29,Q132,P.S. 132 - QUEENS,SCA CIP,EXT MASONRY/ROOFS/PARAPETS/FLOOD ELIMINATION,Scope,Complete,05/25/2016,10/11/2016,01/03/2017,119426,127931.0,127454.0,"DSF: 0000835085, 0000857028, 0000857030, 0000857031",False
29,Q132,P.S. 132 - QUEENS,SCA CIP,EXT MASONRY/ROOFS/PARAPETS/FLOOD ELIMINATION,Design,Complete,02/14/2017,07/17/2017,08/03/2017,470089,147199.0,139327.0,"DSF: 0000835085, 0000857028, 0000857030, 0000857031",False
29,Q132,P.S. 132 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,04/26/2017,01/15/2018,07/21/2017,35000,34738.0,34738.0,DSF: 0000844510,False
29,Q132,P.S. 132 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,04/26/2017,01/15/2018,07/21/2017,100000,99244.0,99244.0,DSF: 0000845356,False
29,Q134,P.S. 134 - QUEENS,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,Complete,02/08/2017,DOEL,05/15/2017,DOEL,485.0,485.0,DSF:,False
29,Q136,P.S. 136 - QUEENS,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Scope,Complete,01/09/2017,04/10/2017,02/15/2017,0,27205.0,27158.0,DSF: 0000844887,False
29,Q136,P.S. 136 - QUEENS,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Design,Complete,02/16/2017,07/03/2017,05/05/2017,23101,28435.0,26379.0,DSF: 0000844887,False
29,Q136,P.S. 136 - QUEENS,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Construction,Complete,06/28/2017,12/24/2017,12/20/2017,338818,308874.0,3874.0,DSF: 0000844887,False
29,Q136,P.S. 136 - QUEENS,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,"CM, F&E",Complete,06/28/2017,12/24/2017,12/20/2017,23101,31581.0,8866.0,DSF: 0000844887,False
29,Q138,P.S. 138 - QUEENS,SCA IEH,IEH PO18-ROOM 101,Construction,Complete,06/20/2017,IEH,07/29/2017,IEH,23937.0,2156.0,DSF: 0000047390,False
29,Q138,P.S. 138 - QUEENS,DIIT - PBX Telephone,NEW/RETROFIT TELEPHONE/INTERCOM SYSTEM,Purch & Install,Complete,07/01/2017,06/30/2018,09/25/2017,DIIX,263746.0,263746.0,DSF: 0000867158,False
29,Q138,P.S. 138 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/16/2017,01/15/2018,07/07/2017,35000,34657.0,34657.0,DSF: 0000844560,False
29,Q147,P.S. 147 - QUEENS,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Scope,Complete,02/14/2017,05/15/2017,06/16/2017,0,9979.0,9979.0,DSF: 0000844888,False
29,Q156,P.S. 156 - QUEENS,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT,Scope,Complete,03/15/2016,06/13/2016,05/26/2016,49125,101442.0,97217.0,DSF: 0000843953,False
29,Q156,P.S. 156 - QUEENS,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT,Design,Complete,06/21/2016,11/04/2016,09/01/2016,196500,180623.0,180409.0,DSF: 0000843953,False
29,Q156,QUEENS UNITED MIDDLE SCHOOL,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/26/2017,01/15/2018,09/12/2017,35000,34730.0,34730.0,DSF: 0000844564,False
29,Q176,P.S. 176 - QUEENS,SCA Capacity,ADDITION,Scope,Complete,09/18/2012,03/07/2013,03/05/2013,1004940,1071479.0,1051571.0,DSF: 0000752887,False
29,Q176,P.S. 176 - QUEENS,SCA Capacity,ADDITION,Design,Complete,03/06/2013,09/24/2013,11/01/2013,3768525,4288932.0,3866799.0,DSF: 0000752887,False
29,Q176,P.S. 176 - QUEENS,SCA CIP,PLAYGROUND REDEVELOPMENT,Scope,Complete,11/26/2013,02/28/2014,02/28/2014,50820,90128.0,75928.0,DSF: 0000777287,False
29,Q176,P.S. 176 - QUEENS,SCA CIP,PLAYGROUND REDEVELOPMENT,Design,Complete,03/26/2014,08/08/2014,09/26/2014,203281,252699.0,251291.0,DSF: 0000777287,False
29,Q181,P.S. 181 - QUEENS,SCA CIP,FLOORS & WALLS/ROOFS/PARAPETS/EXT MASONRY/FLOOD,Scope,Complete,11/07/2014,02/12/2015,04/29/2015,108746,120179.0,117714.0,"DSF: 0000821590, 0000835909, 0000835911, 0000844111, 0000844112",False
29,Q181,P.S. 181 - QUEENS,SCA CIP,FLOORS & WALLS/ROOFS/PARAPETS/EXT MASONRY/FLOOD,Design,Complete,09/09/2015,02/12/2016,08/08/2016,410965,421629.0,359882.0,"DSF: 0000821590, 0000835909, 0000835911, 0000844111, 0000844112",False
29,Q181,P.S. 181 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/19/2017,01/15/2018,09/11/2017,35000,34734.0,34734.0,DSF: 0000844520,False
29,Q192,PATHWAYS COLL. PREP SCHOOL - Q,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,08/08/2017,10/06/2017,10/06/2017,45000,45000.0,44660.0,DSF: 0000845322,False
29,Q231,I.S. 231 - QUEENS,SCA CIP RESOA,FY14 RESO A PLAYGROUND REDEVELOPMENT,Scope,Complete,06/06/2014,09/05/2014,09/02/2014,0,31588.0,31588.0,DSF: 0000798679,False
29,Q231,I.S. 231 - QUEENS,SCA CIP RESOA,FY14 RESO A PLAYGROUND REDEVELOPMENT,Design,Complete,09/26/2014,02/17/2015,02/25/2015,30000,122279.0,122279.0,DSF: 0000798679,True
29,Q238,I.S. 238 - QUEENS,SCA Emergency Lighti,LL 41/16 COMPLIANCE,Scope,Complete,09/12/2003,09/12/2003,09/12/2003,720,360.0,360.0,DSF: 0000011999,True
17,K191,P.S. 191 - BROOKLYN,SCA CIP,EXTERIOR MASONRY/PARAPETS/ROOFS,Scope,Complete,05/11/2015,09/24/2015,12/10/2015,67541,76815.0,50420.0,"DSF: 0000803935, 0000826342, 0000844012",False
17,K191,P.S. 191 - BROOKLYN,SCA CIP,EXTERIOR MASONRY/PARAPETS/ROOFS,Design,Complete,03/21/2016,08/18/2016,08/22/2016,260107,201300.0,151045.0,"DSF: 0000803935, 0000826342, 0000844012",False
17,K191,P.S. 191 - BROOKLYN,SCA IEH,IEH PO18-LIBRARY RM 316,Construction,Complete,06/14/2017,IEH,08/05/2017,IEH,48656.0,6160.0,DSF: 0000047310,False
17,K191,P.S. 191 - BROOKLYN,SCA IEH,IEH PO18-4TH FL CORRIDOR & STAIRWAY LANDINGS,Construction,Complete,08/31/2017,IEH,09/14/2017,IEH,104495.0,4661.0,DSF: 0000048467,False
17,K191,P.S. 191 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/19/2017,07/19/2017,10/05/2017,102000,101229.0,101229.0,DSF: 0000845300,False
17,K210,I.S. 394 - BROOKLYN,SCA CIP,WATER PENETRATION,Scope,Complete,12/16/2013,05/02/2014,04/08/2014,26520,21317.0,21317.0,DSF: 0000798593,False
17,K210,I.S. 394 - BROOKLYN,SCA CIP,WATER PENETRATION,Design,Complete,05/14/2014,10/15/2014,10/09/2014,97240,95600.0,69950.0,DSF: 0000798593,False
17,K246,I.S. 246 - BROOKLYN,SCA IEH,"IEH PO18-RMS 329,431,415,419,331,333,427,429,327A",Construction,Complete,07/11/2017,IEH,07/28/2017,IEH,38619.0,11943.0,DSF: 0000047585,False
17,K249,P.S. 249 - BROOKLYN,SCA CIP,LOW VOLT/PLANYC CLIMATE CTRL/PLANYC BOILER CONV,Scope,Complete,06/30/2016,02/16/2017,10/31/2016,118005,119342.0,113619.0,"DSF: 0000781711, 0000798267, 0000827389",False
17,K249,P.S. 249 - BROOKLYN,SCA CIP,LOW VOLT/PLANYC CLIMATE CTRL/PLANYC BOILER CONV,Design,Complete,11/01/2016,04/06/2017,05/10/2017,472020,351683.0,351683.0,"DSF: 0000781711, 0000798267, 0000827389",False
17,K289,P.S. 289 - BROOKLYN,SCA IEH,IEH PO18-ROOM 162,Construction,Complete,05/30/2017,IEH,08/25/2017,IEH,19682.0,5474.0,DSF: 0000047026,False
17,K289,P.S. 289 - BROOKLYN,SCA IEH,IEH PO18-RM 240 INNER & OUTER OFFICE,Construction,Complete,12/19/2017,IEH,12/21/2017,IEH,6530.0,2030.0,DSF: 0000049805,False
17,K289,P.S. 289 - BROOKLYN,SCA Furniture & Equi,FY17 RESO A MOBILE SCIENCE LAB,F&E,Complete,04/20/2017,F&E,11/13/2017,100000,100000.0,99895.0,DSF: 0000844298,False
17,K289,P.S. 289 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/19/2017,07/19/2017,08/11/2017,64000,63518.0,63518.0,DSF: 0000845074,False
17,K316,P.S. 316 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,04/10/2017,07/07/2017,07/07/2017,150000,148875.0,148875.0,DSF: 0000844355,False
17,K320,P.S. 375 - BROOKLYN,SCA CIP,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,Scope,Complete,12/09/2014,05/12/2015,03/20/2015,106670,56635.0,23376.0,"DSF: 0000798261, 0000798262",False
17,K320,P.S. 375 - BROOKLYN,SCA CIP,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,Design,Complete,04/01/2015,08/31/2015,11/04/2015,417946,132903.0,114363.0,"DSF: 0000798261, 0000798262",False
17,K320,P.S. 375 - BROOKLYN,SCA IEH,"IEH PO18-COMPUTER RM 404, RMS 122,124,126, 128",Construction,Complete,05/01/2017,IEH,09/24/2017,IEH,95801.0,13522.0,DSF: 0000046487,False
17,K320,P.S. 375 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/17/2017,01/15/2018,11/28/2017,155000,153834.0,153834.0,DSF: 0000845094,False
17,K390,M.S. 354 - BROOKLYN,SCA CIP,LIBRARY UPGRADE,Scope,Complete,11/18/2015,03/23/2016,02/04/2016,20622,44334.0,43491.0,DSF: 0000843656,True
17,K390,M.S. 354 - BROOKLYN,SCA CIP,LIBRARY UPGRADE,Design,Complete,02/26/2016,07/12/2016,04/20/2016,75614,167326.0,165741.0,DSF: 0000843656,True
17,K390,M.S. 354 - BROOKLYN,SCA CIP,LIBRARY UPGRADE,Construction,Complete,09/01/2016,05/28/2017,09/26/2017,800821,841094.0,632788.0,DSF: 0000843656,False
17,K390,M.S. 354 - BROOKLYN,SCA CIP,LIBRARY UPGRADE,"CM, F&E",Complete,09/01/2016,05/28/2017,09/26/2017,334463,291684.0,259725.0,DSF: 0000843656,False
17,K390,M.S. 354 - BROOKLYN,SCA CIP,PLANYC BOILER CONVERSION/PLANYC CLIMATE CONTROL,Scope,Complete,08/31/2016,02/06/2017,10/13/2016,96135,69486.0,64256.0,"DSF: 0000783145, 0000798298",False
17,K390,M.S. 354 - BROOKLYN,SCA CIP,PLANYC BOILER CONVERSION/PLANYC CLIMATE CONTROL,Design,Complete,10/26/2016,03/31/2017,04/17/2017,384542,220249.0,167589.0,"DSF: 0000783145, 0000798298",False
17,K390,M.S. 354 - BROOKLYN,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Scope,Complete,12/06/2017,04/09/2018,12/27/2017,3731,1781.0,1781.0,DSF: 0000868114,False
17,K398,P.S. 398 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/01/2017,01/15/2018,08/01/2017,50000,49623.0,49623.0,DSF: 0000844321,False
17,K398,P.S. 770 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/01/2017,01/15/2018,09/01/2017,100000,99249.0,99249.0,DSF: 0000844323,False
17,K398,P.S. 770 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/01/2017,01/15/2018,08/31/2017,75000,74438.0,74438.0,DSF: 0000845305,False
17,K399,P.S. 399 - BROOKLYN,SCA CIP RESOA,FY16 RESO A SCIENCE LAB UPGRADES,Scope,Complete,01/20/2016,05/04/2016,09/09/2016,0,13864.0,13864.0,DSF: 0000822761,False
17,K399,P.S. 399 - BROOKLYN,SCA CIP RESOA,FY16 RESO A SCIENCE LAB UPGRADES,Design,Complete,11/02/2016,04/07/2017,04/18/2017,15300,47547.0,45392.0,DSF: 0000822761,True
17,K399,P.S. 399 - BROOKLYN,SCA CIP RESOA,FY16 RESO A SCIENCE LAB UPGRADES,Construction,Complete,06/20/2017,12/16/2017,12/14/2017,224400,124968.0,37245.0,DSF: 0000822761,False
17,K399,P.S. 399 - BROOKLYN,SCA CIP RESOA,FY16 RESO A SCIENCE LAB UPGRADES,"CM, F&E",Complete,06/20/2017,12/16/2017,12/14/2017,96970,97834.0,8429.0,DSF: 0000822761,False
17,K440,THE INTERNATIONAL HS - BKLYN,SCA CIP,MASONRY/WINDOWS/PARAPETS/ROOFS/FLOOD ELIMINAITON,Scope,Complete,03/24/2015,08/06/2015,08/07/2015,314056,218214.0,206016.0,"DSF: 0000828988, 0000828990, 0000828991, 0000828992, 0000843949",False
17,K440,THE INTERNATIONAL HS - BKLYN,SCA CIP,MASONRY/WINDOWS/PARAPETS/ROOFS/FLOOD ELIMINAITON,Design,Complete,03/03/2016,08/02/2016,08/01/2016,1256220,714904.0,626018.0,"DSF: 0000828988, 0000828990, 0000828991, 0000828992, 0000843949",False
17,K440,THE INTERNATIONAL HS - BKLYN,SCA Emergency Respon,EMERGENCY STABILIZATION,Construction,Complete,03/27/2015,EMER,07/17/2017,EMER,2145046.0,1949270.0,DSF: 0000034413,False
17,K440,THE INTERNATIONAL HS - BKLYN,SCA Furniture & Equi,FY17 RESO A  MOBILE SCIENCE LAB,F&E,Complete,06/15/2017,F&E,08/17/2017,456000,456000.0,455475.0,DSF: 0000844375,False
17,K440,HS FOR GLOBAL CITIZENSHIP - K,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/21/2017,07/21/2017,10/05/2017,100000,99248.0,99248.0,DSF: 0000844309,False
17,K440,PROSPECT HEIGHTS H.S.,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,Complete,06/06/2017,DOEL,07/25/2017,DOEL,439.0,439.0,DSF:,False
17,K465,I.S. 382 - BROOKLYN,SCA CIP,IP SURVEILLANCE CAMERAS,Scope,Complete,09/13/2016,01/17/2017,01/18/2017,16210,6646.0,6646.0,DSF: 0000843847,False
17,K465,I.S. 382 - BROOKLYN,SCA CIP,IP SURVEILLANCE CAMERAS,Design,Complete,01/18/2017,07/18/2017,05/12/2017,59436,26774.0,26774.0,DSF: 0000843847,False
17,K465,I.S. 382 - BROOKLYN,SCA CIP,STRUCTURAL DEFECTS AND ROOF,Scope,Complete,10/13/2016,03/03/2017,03/17/2017,21295,19186.0,19186.0,DSF: 0000829121,False
17,K465,SCIENCE TECH & RESEARCH - K,SCA CIP RESOA,FY15 RESO A ELECTRONICS LAB,Scope,Complete,02/05/2015,06/08/2015,04/14/2015,0,14508.0,14508.0,DSF: 0000800452,False
17,K465,SCIENCE TECH & RESEARCH - K,SCA CIP RESOA,FY15 RESO A ELECTRONICS LAB,Design,Complete,02/10/2016,07/12/2016,06/03/2016,69933,90675.0,59597.0,DSF: 0000800452,False
17,K465,SCIENCE TECH & RESEARCH - K,SCA CIP RESOA,FY15 RESO A ELECTRONICS LAB,Construction,Complete,12/06/2016,09/01/2017,09/01/2017,1025688,828762.0,794081.0,DSF: 0000800452,False
17,K465,SCIENCE TECH & RESEARCH - K,SCA CIP RESOA,FY15 RESO A ELECTRONICS LAB,"CM, F&E",Complete,12/06/2016,09/01/2017,09/01/2017,106981,151305.0,142205.0,DSF: 0000800452,False
17,K465,SCIENCE TECHNOLOGY & RESEARCH,SCA CIP RESOA,FY11 RESO A AUDITORIUM HVAC,Scope,Complete,09/28/2011,02/02/2012,11/15/2011,0,32513.0,32513.0,DSF: 0000710805,False
17,K465,SCIENCE TECHNOLOGY & RESEARCH,SCA CIP RESOA,FY11 RESO A AUDITORIUM HVAC,Design,Complete,11/16/2011,04/19/2012,05/09/2012,110005,232273.0,223257.0,DSF: 0000710805,True
29,Q238,I.S. 238 - QUEENS,SCA Emergency Lighti,LL 41/16 COMPLIANCE,Design,Complete,12/01/2004,05/15/2005,04/18/2005,2600,19488.0,19488.0,DSF: 0000011999,True
29,Q268,P.S. 268 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/19/2017,01/15/2018,08/25/2017,35000,34733.0,34733.0,DSF: 0000844556,False
29,Q268,Q009 SPED - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/22/2017,01/15/2018,11/27/2017,100000,99250.0,99250.0,DSF: 0000845336,False
29,Q270,P.S. / I.S. 270 - QUEENS,SCA CIP,DEFECTIVE PARAPETS/EXT MASONRY/ROOFS,Scope,Complete,07/14/2014,11/28/2014,11/26/2014,89028,120447.0,120447.0,"DSF: 0000797701, 0000800111, 0000820925",False
29,Q270,P.S. / I.S. 270 - QUEENS,SCA CIP,DEFECTIVE PARAPETS/EXT MASONRY/ROOFS,Design,Complete,04/06/2015,09/03/2015,08/27/2015,350228,281444.0,265203.0,"DSF: 0000797701, 0000800111, 0000820925",False
29,Q270,P.S. / I.S. 270 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/05/2017,07/05/2017,07/21/2017,35000,34629.0,34629.0,DSF: 0000844574,False
29,Q420,EXCELSIOR PREP HIGH SCHOOL - Q,SCA CIP,EXT MASONRY/ROOFS/PAVED AREA-CONCRETE,Scope,Complete,01/16/2015,06/03/2015,06/03/2015,113076,162068.0,150527.0,"DSF: 0000814742, 0000814748, 0000822213",False
