project_building_identifier,project_school_name,project_type,project_description,project_phase_name,project_phase_actual_start_date,project_phase_planned_end_date,project_phase_actual_end_date,project_budget_amount,final_estimate_of_actual_costs_through_end_of_phase_amount,total_phase_actual_spending_amount,dsf_number_s,failure,project_type_SCA,project_type_CIP,project_type_DIIT,project_type_DOE,project_type_DOES,project_type_DOER,project_type_RESOA,project_type_IEH,project_type_PRE-K,project_type_DCAS,project_type_FAST_TRACK_PROJECTS,borough,over_budget_percentage,over_budget_amount,start_and_planned_end_diff
K152,P.S. 152 - BROOKLYN,SCA CIP,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,Scope,2015-08-05,2016-02-05,12/31/2015,17983.0,42398.0,42398.0,DSF: 0000822188,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,-136.0,-24415.0,184.0
K152,P.S. 152 - BROOKLYN,SCA CIP,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,Design,2016-02-22,2016-08-22,06/23/2016,71933.0,121204.0,121204.0,DSF: 0000822188,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,-68.0,-49271.0,182.0
K152,P.S. 152 - BROOKLYN,SCA CIP,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,Construction,2016-09-12,2017-09-11,09/11/2017,1348751.0,1296728.0,1086142.0,DSF: 0000822188,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,19.0,262609.0,364.0
K152,P.S. 152 - BROOKLYN,SCA CIP,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,"CM, F&E",2016-09-12,2017-09-11,09/11/2017,83922.0,116576.0,116326.0,DSF: 0000822188,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,-39.0,-32404.0,364.0
K152,P.S. 315 - BROOKLYN,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Scope,2015-10-20,2016-01-22,12/21/2015,18645.0,17673.0,17673.0,DSF: 0000803297,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,5.0,972.0,94.0
K152,P.S. 315 - BROOKLYN,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Design,2016-01-28,2016-07-29,06/03/2016,74580.0,67829.0,67829.0,DSF: 0000803297,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,9.0,6751.0,183.0
K152,P.S. 152 - BROOKLYN,SCA CIP RESOA,FY14 RESO A SUPPLEMENTAL COOLING,Scope,2014-03-25,2014-07-24,08/04/2014,0.0,18210.0,18210.0,DSF: 0000798655,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,-inf,-18210.0,121.0
K152,P.S. 152 - BROOKLYN,SCA CIP RESOA,FY14 RESO A SUPPLEMENTAL COOLING,Design,2017-08-31,2017-11-30,11/30/2017,40860.0,13568.0,13568.0,DSF: 0000798655,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,67.0,27292.0,91.0
K152,P.S. 152 - BROOKLYN,SCA Furniture & Equi,FY17 RESO A MOBILE SCIENCE LAB,F&E,2017-03-08,,10/25/2017,112000.0,112000.0,111895.0,DSF: 0000844338,False,1,0,0,0,0,0,0,0,0,0,0,brooklyn,0.0,105.0,
K152,P.S. 315 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-05-22,2018-01-15,08/25/2017,35000.0,34737.0,34737.0,DSF: 0000845494,False,0,0,1,0,0,0,1,0,0,0,0,brooklyn,1.0,263.0,238.0
K152,P.S. 152 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-05-22,2018-01-15,08/28/2017,50000.0,49620.0,49620.0,DSF: 0000845496,False,0,0,1,0,0,0,1,0,0,0,0,brooklyn,1.0,380.0,238.0
K193,P.S. 193 - BROOKLYN,SCA IEH,IEH PO18-RM 213,Construction,2017-07-07,,08/17/2017,,20457.0,1030.0,DSF: 0000047526,False,1,0,0,0,0,0,0,1,0,0,0,brooklyn,,,
K193,P.S. 193 - BROOKLYN,SCA Furniture & Equi,FY17 RESO A MOBILE SCIENCE LAB,F&E,2017-01-19,,09/13/2017,150000.0,150000.0,150000.0,DSF: 0000844314,False,1,0,0,0,0,0,0,0,0,0,0,brooklyn,0.0,0.0,
K193,P.S. 193 - BROOKLYN,SCA Furniture & Equi,FY17 RESO A MOBILE SCIENCE LAB,F&E,2017-01-19,,09/13/2017,100000.0,100000.0,100000.0,DSF: 0000845490,False,1,0,0,0,0,0,0,0,0,0,0,brooklyn,0.0,0.0,
K194,P.S. 194 - BROOKLYN,SCA CIP,MASONRY/WINDOWS/ROOFS/PARAPETS,Scope,2013-08-26,2014-01-14,01/24/2014,82953.0,30779.0,30779.0,"DSF: 0000026654, 0000780676, 0000799793, 0000799794",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,63.0,52174.0,141.0
K194,P.S. 194 - BROOKLYN,SCA CIP,MASONRY/WINDOWS/ROOFS/PARAPETS,Design,2014-03-12,2014-08-11,09/24/2014,320397.0,318868.0,289613.0,"DSF: 0000026654, 0000780676, 0000799793, 0000799794",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,10.0,30784.0,152.0
K194,P.S. 194 - BROOKLYN,SCA CIP,MASONRY/WINDOWS/ROOFS/PARAPETS,Construction,2015-12-14,2017-03-07,08/01/2017,4983270.0,5111545.0,4453759.0,"DSF: 0000026654, 0000780676, 0000799793, 0000799794",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,11.0,529511.0,449.0
K194,P.S. 194 - BROOKLYN,SCA CIP,MASONRY/WINDOWS/ROOFS/PARAPETS,"CM, F&E",2015-12-14,2017-03-07,08/01/2017,535458.0,641839.0,623568.0,"DSF: 0000026654, 0000780676, 0000799793, 0000799794",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,-16.0,-88110.0,449.0
Q123,P.S. 123 - QUEENS,SCA CIP,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,Design,2015-11-10,2016-05-13,05/10/2016,64920.0,155225.0,150847.0,DSF: 0000821930,True,1,1,0,0,0,0,0,0,0,0,0,queens,-132.0,-85927.0,185.0
Q124,P.S. 124 - QUEENS,SCA CIP,PLANYC BOILER CONVERSION/CLIMATE CTRL,Scope,2016-10-17,2017-03-22,11/22/2016,89841.0,55554.0,55554.0,"DSF: 0000789560, 0000798317",False,1,1,0,0,0,0,0,0,0,0,0,queens,38.0,34287.0,156.0
Q124,P.S. 124 - QUEENS,SCA CIP,PLANYC BOILER CONVERSION/CLIMATE CTRL,Design,2016-12-07,2017-05-10,05/11/2017,359363.0,247708.0,247663.0,"DSF: 0000789560, 0000798317",False,1,1,0,0,0,0,0,0,0,0,0,queens,31.0,111700.0,154.0
Q155,P.S. 155 - QUEENS,SCA CIP,TCU REMOVAL - PLAYGROUND REDEVELOPMENT,Scope,2016-07-26,2017-01-26,11/08/2016,21174.0,23699.0,23699.0,DSF: 0000844160,False,1,1,0,0,0,0,0,0,0,0,0,queens,-12.0,-2525.0,184.0
Q155,P.S. 155 - QUEENS,SCA CIP,TCU REMOVAL - PLAYGROUND REDEVELOPMENT,Design,2016-11-22,2017-05-22,03/28/2017,84694.0,89499.0,89499.0,DSF: 0000844160,False,1,1,0,0,0,0,0,0,0,0,0,queens,-6.0,-4805.0,181.0
Q180,THE SCHOLARS ACADEMY - QUEENS,SCA CIP,CONDENSATION RESOLUTION,Scope,2017-02-02,2017-07-03,04/13/2017,88912.0,80715.0,80715.0,DSF: 0000865949,False,1,1,0,0,0,0,0,0,0,0,0,queens,9.0,8197.0,151.0
Q180,THE SCHOLARS ACADEMY - QUEENS,SCA CIP,SANDY:AC/FLOOD/ELEC/HEAT/INTER/NON-SANDY:CLIM CTRL,Scope,2013-10-21,2014-03-26,03/27/2014,284895.0,235797.0,232153.0,"DSF: 0000767810, 0000767812, 0000767813, 0000767826, 0000775971, 0000777687",False,1,1,0,0,0,0,0,0,0,0,0,queens,19.0,52742.0,156.0
Q180,THE SCHOLARS ACADEMY - QUEENS,SCA CIP,SANDY:AC/FLOOD/ELEC/HEAT/INTER/NON-SANDY:CLIM CTRL,Design,2014-03-28,2014-08-27,05/20/2014,976687.0,1544285.0,1253879.0,"DSF: 0000767810, 0000767812, 0000767813, 0000767826, 0000775971, 0000777687",False,1,1,0,0,0,0,0,0,0,0,0,queens,-28.000000000000004,-277192.0,152.0
Q180,THE SCHOLARS ACADEMY - QUEENS,SCA CIP,SANDY:AC/FLOOD/ELEC/HEAT/INTER/NON-SANDY:CLIM CTRL,Construction,2014-08-11,2016-08-09,10/19/2017,15407954.0,21426535.0,17502074.0,"DSF: 0000767810, 0000767812, 0000767813, 0000767826, 0000775971, 0000777687",False,1,1,0,0,0,0,0,0,0,0,0,queens,-14.000000000000002,-2094120.0,729.0
Q180,THE SCHOLARS ACADEMY - QUEENS,SCA CIP,SANDY:AC/FLOOD/ELEC/HEAT/INTER/NON-SANDY:CLIM CTRL,"CM, F&E",2014-08-11,2016-08-09,10/19/2017,1289492.0,1188498.0,990826.0,"DSF: 0000767810, 0000767812, 0000767813, 0000767826, 0000775971, 0000777687",False,1,1,0,0,0,0,0,0,0,0,0,queens,23.0,298666.0,729.0
Q180,THE SCHOLARS ACADEMY - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-04-28,2018-01-15,07/27/2017,35000.0,34735.0,34735.0,DSF: 0000844568,False,0,0,1,0,0,0,1,0,0,0,0,queens,1.0,265.0,262.0
Q183,P.S. 183 - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Scope,2017-09-19,2018-01-23,10/12/2017,6182.0,2874.0,2874.0,DSF: 0000867042,False,1,1,0,0,0,0,0,0,0,0,0,queens,54.0,3308.0,126.0
Q198,P.S. 333 - QUEENS,SCA CIP,REINF SLAB/HEATING PLT/ELEC/FLOOD ELIM/CLIM CTRL,Scope,2014-02-07,2014-07-10,04/16/2014,194850.0,139811.0,136204.0,"DSF: 0000790816, 0000799419, 0000799421, 0000799422, 0000799423",False,1,1,0,0,0,0,0,0,0,0,0,queens,30.0,58646.0,153.0
Q198,P.S. 333 - QUEENS,SCA CIP,REINF SLAB/HEATING PLT/ELEC/FLOOD ELIM/CLIM CTRL,Design,2014-04-30,2014-09-30,08/19/2014,779399.0,787473.0,659851.0,"DSF: 0000790816, 0000799419, 0000799421, 0000799422, 0000799423",False,1,1,0,0,0,0,0,0,0,0,0,queens,15.0,119548.0,153.0
Q198,P.S. 333 - QUEENS,SCA CIP,REINF SLAB/HEATING PLT/ELEC/FLOOD ELIM/CLIM CTRL,Construction,2015-02-17,2017-02-15,12/27/2017,14613751.0,14329178.0,12985756.0,"DSF: 0000790816, 0000799419, 0000799421, 0000799422, 0000799423",False,1,1,0,0,0,0,0,0,0,0,0,queens,11.0,1627995.0,729.0
Q198,P.S. 333 - QUEENS,SCA CIP,REINF SLAB/HEATING PLT/ELEC/FLOOD ELIM/CLIM CTRL,"CM, F&E",2015-02-17,2017-02-15,12/27/2017,909301.0,998524.0,979093.0,"DSF: 0000790816, 0000799419, 0000799421, 0000799422, 0000799423",False,1,1,0,0,0,0,0,0,0,0,0,queens,-8.0,-69792.0,729.0
Q198,P.S. 333 - QUEENS,SCA IEH,"IEH PO18-ROOMS 414,330,230,108",Construction,2017-05-30,,07/29/2017,,17385.0,2898.0,DSF: 0000047008,False,1,0,0,0,0,0,0,1,0,0,0,queens,,,
Q202,I.S. 202 - QUEENS,SCA IEH,IEH PO18-BOILER ROOM,Construction,2017-10-06,,10/07/2017,,17044.0,1654.0,DSF: 0000048929,False,1,0,0,0,0,0,0,1,0,0,0,queens,,,
Q202,I.S. 202 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-05-16,2018-01-15,08/24/2017,100000.0,99230.0,99230.0,DSF: 0000845421,False,0,0,1,0,0,0,1,0,0,0,0,queens,1.0,770.0,244.0
Q210,I.S. 210 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-05-11,2018-01-15,07/27/2017,40000.0,37000.0,37000.0,DSF: 0000845426,False,0,0,1,0,0,0,1,0,0,0,0,queens,8.0,3000.0,249.0
Q215,P.S. 215 - QUEENS,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Scope,2013-08-28,2013-11-29,12/05/2013,18195.0,18121.0,18121.0,DSF: 0000745409,False,1,1,0,0,0,0,0,0,0,0,0,queens,0.0,74.0,93.0
Q215,P.S. 215 - QUEENS,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Design,2013-12-18,2014-06-23,09/29/2014,72780.0,107298.0,106006.0,DSF: 0000745409,False,1,1,0,0,0,0,0,0,0,0,0,queens,-46.0,-33226.0,187.0
Q215,P.S. 215 - QUEENS,SCA CIP,SOLAR PANEL,Scope,2015-02-06,2015-06-23,05/29/2015,31566.0,66591.0,66591.0,DSF: 0000821739,True,1,1,0,0,0,0,0,0,0,0,0,queens,-111.00000000000001,-35025.0,137.0
Q215,P.S. 215 - QUEENS,SCA CIP,SOLAR PANEL,Design,2016-12-21,2017-05-24,05/18/2017,126263.0,128727.0,95376.0,DSF: 0000821739,False,1,1,0,0,0,0,0,0,0,0,0,queens,24.0,30887.0,154.0
Q223,P.S. 223,SCA CIP,WINDOWS/EXT MASONRY/PARAPETS,Scope,2012-06-12,2012-10-26,08/10/2012,96322.0,68381.0,68381.0,"DSF: 0000745537, 0000775633, 0000775634",False,1,1,0,0,0,0,0,0,0,0,0,queens,28.999999999999996,27941.0,136.0
Q223,P.S. 223,SCA CIP,WINDOWS/EXT MASONRY/PARAPETS,Design,2012-09-19,2013-02-25,02/25/2013,329594.0,364350.0,280169.0,"DSF: 0000745537, 0000775633, 0000775634",False,1,1,0,0,0,0,0,0,0,0,0,queens,15.0,49425.0,159.0
Q225,P.S. 317 - QUEENS,SCA CIP,SANDY: HEAT/FLOOD/ELEC/ INTERIOR/NON-SANDY:CLIMATE,Scope,2014-02-07,2014-07-10,06/04/2014,110829.0,125367.0,120700.0,"DSF: 0000791225, 0000791229, 0000791231, 0000791232, 0000800307",False,1,1,0,0,0,0,0,0,0,0,0,queens,-9.0,-9871.0,153.0
Q225,P.S. 317 - QUEENS,SCA CIP,SANDY: HEAT/FLOOD/ELEC/ INTERIOR/NON-SANDY:CLIMATE,Design,2014-06-04,2014-11-04,11/26/2014,432817.0,780537.0,697955.0,"DSF: 0000791225, 0000791229, 0000791231, 0000791232, 0000800307",False,1,1,0,0,0,0,0,0,0,0,0,queens,-61.0,-265138.0,153.0
Q225,P.S. 317 - QUEENS,SCA IEH,IEH PO18-ROOM 221A,Construction,2017-08-01,,09/28/2017,,28594.0,3936.0,DSF: 0000047886,False,1,0,0,0,0,0,0,1,0,0,0,queens,,,
Q225,P.S. 317 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-05-22,2018-01-15,07/18/2017,35000.0,34714.0,34714.0,DSF: 0000844580,False,0,0,1,0,0,0,1,0,0,0,0,queens,1.0,286.0,238.0
Q225,P.S. 317 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-05-22,2018-01-15,07/18/2017,45000.0,44663.0,44663.0,DSF: 0000845431,False,0,0,1,0,0,0,1,0,0,0,0,queens,1.0,337.0,238.0
Q226,I.S. 226 - QUEENS,SCA CIP,TCU REMOVAL AND PLAYGROUND REDEVELOPMENT,Scope,2014-09-24,2014-12-26,10/31/2014,59400.0,52662.0,52662.0,DSF: 0000800309,False,1,1,0,0,0,0,0,0,0,0,0,queens,11.0,6738.0,93.0
Q226,I.S. 226 - QUEENS,SCA CIP,TCU REMOVAL AND PLAYGROUND REDEVELOPMENT,Design,2014-11-17,2015-04-06,05/08/2015,237600.0,250424.0,220540.0,DSF: 0000800309,False,1,1,0,0,0,0,0,0,0,0,0,queens,7.000000000000001,17060.0,140.0
Q226,I.S. 226 - QUEENS,SCA IEH,IEH PO18-ROOM 245,Construction,2017-08-30,,08/31/2017,,12266.0,1594.0,DSF: 0000048452,False,1,0,0,0,0,0,0,1,0,0,0,queens,,,
Q232,P.S. 232 - QUEENS,SCA IEH,IEH PO18-BOILER ROOM,Construction,2013-06-26,,08/24/2017,,323.0,323.0,DSF: 0000026632,False,1,0,0,0,0,0,0,1,0,0,0,queens,,,
Q232,P.S. 232 - QUEENS,SCA IEH,IEH PO18-ROOM 304,Construction,2017-05-31,,08/05/2017,,31859.0,5180.0,DSF: 0000047050,False,1,0,0,0,0,0,0,1,0,0,0,queens,,,
Q254,P.S. 254 - QUEENS,SCA CIP,ROOF/PARAPETS/EXT MASONRY/PAVED AREA CONCRETE,Scope,2014-10-23,2015-03-13,03/12/2015,121449.0,167511.0,166281.0,"DSF: 0000797689, 0000820910, 0000820911, 0000820913",False,1,1,0,0,0,0,0,0,0,0,0,queens,-37.0,-44832.0,141.0
Q254,P.S. 254 - QUEENS,SCA CIP,ROOF/PARAPETS/EXT MASONRY/PAVED AREA CONCRETE,Design,2015-08-18,2016-01-22,02/18/2016,477696.0,458395.0,390847.0,"DSF: 0000797689, 0000820910, 0000820911, 0000820913",False,1,1,0,0,0,0,0,0,0,0,0,queens,18.0,86849.0,157.0
Q262,P.S. 306 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-05-11,2018-01-15,09/12/2017,40000.0,39691.0,39691.0,DSF: 0000845430,False,0,0,1,0,0,0,1,0,0,0,0,queens,1.0,309.0,249.0
Q335,P.S. 335 - QUEENS,SCA Capacity,NEW SCHOOL,Scope,2013-09-03,2014-01-22,02/11/2014,1772125.0,1701133.0,1700120.0,DSF: 0000417420,False,1,0,0,0,0,0,0,0,0,0,0,queens,4.0,72005.0,141.0
Q335,P.S. 335 - QUEENS,SCA Capacity,NEW SCHOOL,Design,2014-02-12,2014-09-02,01/13/2015,5670800.0,6542075.0,6239717.0,DSF: 0000417420,False,1,0,0,0,0,0,0,0,0,0,0,queens,-10.0,-568917.0,202.0
Q335,P.S. 335 - QUEENS,SCA Capacity,NEW SCHOOL,Construction,2015-08-20,2017-12-06,11/30/2017,79532970.0,74077361.0,71287696.0,DSF: 0000417420,False,1,0,0,0,0,0,0,0,0,0,0,queens,10.0,8245274.0,839.0
Q335,P.S. 335 - QUEENS,SCA Capacity,NEW SCHOOL,"CM,Art,F&E",2015-08-20,2017-12-06,11/30/2017,11199830.0,8675279.0,7094880.0,DSF: 0000417420,False,1,0,0,0,0,0,0,0,0,0,0,queens,37.0,4104950.0,839.0
Q400,AUGUST MARTIN HS - QUEENS,SCA CIP,LIBRARY UPGRADE,Scope,2015-12-16,2016-04-19,04/19/2016,24660.0,47161.0,47161.0,DSF: 0000843675,False,1,1,0,0,0,0,0,0,0,0,0,queens,-91.0,-22501.0,125.0
Q400,AUGUST MARTIN HS - QUEENS,SCA CIP,LIBRARY UPGRADE,Design,2016-06-06,2016-10-20,10/20/2016,98640.0,189511.0,188712.0,DSF: 0000843675,True,1,1,0,0,0,0,0,0,0,0,0,queens,-91.0,-90072.0,136.0
Q400,AUGUST MARTIN HS - QUEENS,SCA CIP,RENEWAL SCHOOL BASED HEALTH CENTER,Scope,2016-02-11,2016-05-11,04/28/2016,25230.0,25910.0,25910.0,DSF: 0000843890,False,1,1,0,0,0,0,0,0,0,0,0,queens,-3.0,-680.0,90.0
Q400,AUGUST MARTIN HS - QUEENS,SCA CIP,RENEWAL SCHOOL BASED HEALTH CENTER,Design,2016-04-28,2016-08-29,07/07/2016,100920.0,109289.0,101450.0,DSF: 0000843890,False,1,1,0,0,0,0,0,0,0,0,0,queens,-1.0,-530.0,123.0
Q400,AUGUST MARTIN HS - QUEENS,SCA CIP,RENEWAL SCHOOL BASED HEALTH CENTER,Construction,2016-10-11,2017-08-06,08/06/2017,1892250.0,1775109.0,1654153.0,DSF: 0000843890,False,1,1,0,0,0,0,0,0,0,0,0,queens,13.0,238097.0,299.0
Q400,AUGUST MARTIN HS - QUEENS,SCA CIP,RENEWAL SCHOOL BASED HEALTH CENTER,"CM, F&E",2016-10-11,2017-08-06,08/06/2017,138040.0,193447.0,174586.0,DSF: 0000843890,False,1,1,0,0,0,0,0,0,0,0,0,queens,-26.0,-36546.0,299.0
Q400,AUGUST MARTIN HS - QUEENS,SCA CIP,PLANYC BOILER/PLANYC CLIMATE CONTROL,Scope,2017-05-18,2017-10-19,08/28/2017,153826.0,110856.0,103426.0,"DSF: 0000798303, 0000798305",False,1,1,0,0,0,0,0,0,0,0,0,queens,33.0,50400.0,154.0
Q400,AUGUST MARTIN HS - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Scope,2017-10-11,2018-02-12,10/25/2017,10231.0,2799.0,2799.0,DSF: 0000867056,False,1,1,0,0,0,0,0,0,0,0,0,queens,73.0,7432.0,124.0
Q400,AUGUST MARTIN HS - QUEENS,SCA Emergency Lighti,LL 41/16 COMPLIANCE,Scope,2003-09-12,2003-09-12,09/12/2003,720.0,170.0,170.0,DSF: 0000012008,True,1,0,0,0,0,0,0,0,0,0,0,queens,76.0,550.0,0.0
Q400,AUGUST MARTIN HS - QUEENS,SCA Emergency Lighti,LL 41/16 COMPLIANCE,Design,2004-12-01,2005-05-15,04/18/2005,2600.0,9846.0,9846.0,DSF: 0000012008,True,1,0,0,0,0,0,0,0,0,0,0,queens,-279.0,-7246.0,165.0
Q400,AUGUST MARTIN HS - QUEENS,SCA IEH,IEH PO18-B72,Construction,2016-01-07,,10/19/2017,,4278.0,4278.0,DSF: 0000039507,False,1,0,0,0,0,0,0,1,0,0,0,queens,,,
K194,P.S. 194 - BROOKLYN,SCA IEH,IEH PO18-RM 315,Construction,2017-05-08,,08/20/2017,,78725.0,4062.0,DSF: 0000046607,False,1,0,0,0,0,0,0,1,0,0,0,brooklyn,,,
K197,P.S. 197 - BROOKLYN,SCA CIP,EXT MASONRY/PARAPETS/ROOFS/WINDOWS/FLOOD/PIPING,Scope,2015-08-04,2016-04-28,11/25/2015,236092.0,141792.0,141058.0,"DSF: 0000848400, 0000848402, 0000848403, 0000866190, 0000866191, 0000888808",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,40.0,95034.0,268.0
K197,P.S. 197 - BROOKLYN,SCA CIP,EXT MASONRY/PARAPETS/ROOFS/WINDOWS/FLOOD/PIPING,Design,2017-04-25,2017-10-25,10/02/2017,939017.0,439247.0,424028.0,"DSF: 0000848400, 0000848402, 0000848403, 0000866190, 0000866191, 0000888808",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,55.00000000000001,514989.0,183.0
K197,P.S. 197 - BROOKLYN,SCA IEH,IEH PO18-2ND FL HALLWAY,Construction,2017-04-06,,08/12/2017,,84542.0,5052.0,DSF: 0000046165,False,1,0,0,0,0,0,0,1,0,0,0,brooklyn,,,
K197,P.S. 197 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-04-25,2018-01-15,09/07/2017,158000.0,156814.0,156814.0,DSF: 0000845102,False,0,0,1,0,0,0,1,0,0,0,0,brooklyn,1.0,1186.0,265.0
K198,P.S. 198 - BROOKLYN,SCA CIP,TCU REMOVAL AND PLAYGROUND,Scope,2014-04-25,2014-07-25,06/20/2014,18464.0,26822.0,26822.0,DSF: 0000799532,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,-45.0,-8358.0,91.0
K198,P.S. 198 - BROOKLYN,SCA CIP,TCU REMOVAL AND PLAYGROUND,Design,2014-06-25,2014-11-10,04/22/2015,73858.0,109381.0,107581.0,DSF: 0000799532,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,-46.0,-33723.0,138.0
K198,P.S. 198 - BROOKLYN,SCA CIP,TCU REMOVAL AND PLAYGROUND,Construction,2016-08-11,2017-08-10,08/31/2017,1384836.0,1278301.0,1156333.0,DSF: 0000799532,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,17.0,228503.0,364.0
K198,P.S. 198 - BROOKLYN,SCA CIP,TCU REMOVAL AND PLAYGROUND,"CM, F&E",2016-08-11,2017-08-10,08/31/2017,86168.0,155090.0,154159.0,DSF: 0000799532,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,-79.0,-67991.0,364.0
K203,P.S. 203 - BROOKLYN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,2017-02-01,,06/21/2017,,1105.0,1105.0,DSF:,False,0,0,0,1,0,0,0,0,0,0,0,brooklyn,,,
K206,P.S. 206 - BROOKLYN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,2017-02-01,,11/09/2017,,30668.0,30668.0,DSF:,False,0,0,0,1,0,0,0,0,0,0,0,brooklyn,,,
K207,P.S. 207 - BROOKLYN,SCA IEH,IEH PO18-WATER LINE IN BASEMENT WATER METER ROOM,Construction,2017-10-02,,10/14/2017,,17550.0,3526.0,DSF: 0000048785,False,1,0,0,0,0,0,0,1,0,0,0,brooklyn,,,
K217,P.S. 217 - BROOKLYN,SCA CIP,EXT MASONRY/FLOOD/WINDOWS/PARAPETS,Scope,2013-11-19,2014-04-08,09/24/2014,167299.0,127599.0,127595.0,"DSF: 0000758598, 0000781142, 0000781143, 0000804446",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,24.0,39704.0,140.0
K217,P.S. 217 - BROOKLYN,SCA CIP,EXT MASONRY/FLOOD/WINDOWS/PARAPETS,Design,2015-04-13,2015-09-11,10/06/2015,665739.0,450240.0,342769.0,"DSF: 0000758598, 0000781142, 0000781143, 0000804446",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,49.0,322970.0,151.0
K217,P.S. 217 - BROOKLYN,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Scope,2017-01-30,2017-03-28,03/16/2017,0.0,8302.0,8302.0,DSF: 0000844789,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,-inf,-8302.0,57.0
K222,P.S. 222 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-05-05,2018-01-15,10/05/2017,125000.0,124055.0,124055.0,DSF: 0000845263,False,0,0,1,0,0,0,1,0,0,0,0,brooklyn,1.0,945.0,255.0
K222,P.S. 222 - BROOKLYN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,2017-02-02,,09/06/2017,,585.0,585.0,DSF:,False,0,0,0,1,0,0,0,0,0,0,0,brooklyn,,,
K234,I.S. 234 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-05-05,2018-01-15,10/13/2017,125000.0,124062.0,124062.0,DSF: 0000844257,False,0,0,1,0,0,0,1,0,0,0,0,brooklyn,1.0,938.0,255.0
K236,P.S. 236 - BROOKLYN,SCA CIP,EXT MASONRY/ROOFS/PARAPETS/FLOOD/TCU/IRON FENCE,Scope,2013-03-21,2017-02-28,01/05/2017,276878.0,235969.0,207667.0,"DSF: 0000775684, 0000781499, 0000781500, 0000804795, 0000844159, 0000849125",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,25.0,69211.0,1440.0
K236,P.S. 236 - BROOKLYN,SCA CIP,EXT MASONRY/ROOFS/PARAPETS/FLOOD/TCU/IRON FENCE,Design,2017-01-23,2017-07-24,05/17/2017,1099028.0,539737.0,527482.0,"DSF: 0000775684, 0000781499, 0000781500, 0000804795, 0000844159, 0000849125",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,52.0,571546.0,182.0
K236,P.S. 236 - BROOKLYN,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,Scope,2017-02-03,2017-06-06,03/10/2017,0.0,6804.0,6804.0,DSF: 0000844852,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,-inf,-6804.0,123.0
